"","Length","GC"
"ENSG00000263904",468,0.465811965811966
"ENSG00000263905",339,0.59882005899705
"ENSG00000263908",74,0.459459459459459
"ENSG00000263909",103,0.466019417475728
"ENSG00000263914",1039,0.389797882579403
"ENSG00000263916",483,0.445134575569358
"ENSG00000263917",565,0.534513274336283
"ENSG00000263918",65,0.507692307692308
"ENSG00000263923",622,0.461414790996785
"ENSG00000263924",348,0.402298850574713
"ENSG00000263926",58,0.586206896551724
"ENSG00000263932",86,0.546511627906977
"ENSG00000263934",699,0.542203147353362
"ENSG00000263935",389,0.480719794344473
"ENSG00000263938",776,0.333762886597938
"ENSG00000263940",335,0.483582089552239
"ENSG00000263941",281,0.533807829181495
"ENSG00000263944",282,0.535460992907801
"ENSG00000263945",110,0.427272727272727
"ENSG00000263946",739,0.581867388362652
"ENSG00000263952",800,0.41625
"ENSG00000263955",291,0.539518900343643
"ENSG00000263956",5947,0.48696821927022
"ENSG00000263958",534,0.47565543071161
"ENSG00000263961",3557,0.482429013213382
"ENSG00000263963",74,0.486486486486487
"ENSG00000263964",94,0.319148936170213
"ENSG00000263967",95,0.547368421052632
"ENSG00000263968",298,0.567114093959732
"ENSG00000263969",299,0.551839464882943
"ENSG00000263970",193,0.305699481865285
"ENSG00000263972",53,0.60377358490566
"ENSG00000263973",80,0.3375
"ENSG00000263974",273,0.56043956043956
"ENSG00000263976",121,0.396694214876033
"ENSG00000263978",69,0.420289855072464
"ENSG00000263979",81,0.592592592592593
"ENSG00000263981",89,0.561797752808989
"ENSG00000263982",398,0.437185929648241
"ENSG00000263986",504,0.48015873015873
"ENSG00000263987",72,0.555555555555556
"ENSG00000263988",298,0.560402684563758
"ENSG00000263989",298,0.530201342281879
"ENSG00000263990",488,0.463114754098361
"ENSG00000263993",298,0.536912751677852
"ENSG00000263999",294,0.520408163265306
"ENSG00000264000",456,0.421052631578947
"ENSG00000264002",284,0.48943661971831
"ENSG00000264004",72,0.597222222222222
"ENSG00000264005",92,0.597826086956522
"ENSG00000264006",2222,0.447344734473447
"ENSG00000264007",638,0.532915360501567
"ENSG00000264010",73,0.534246575342466
"ENSG00000264012",359,0.465181058495822
"ENSG00000264013",103,0.359223300970874
"ENSG00000264014",68,0.647058823529412
"ENSG00000264015",562,0.533807829181495
"ENSG00000264016",941,0.521785334750266
"ENSG00000264017",297,0.548821548821549
"ENSG00000264019",527,0.4573055028463
"ENSG00000264023",404,0.574257425742574
"ENSG00000264024",52,0.673076923076923
"ENSG00000264026",1833,0.51227495908347
"ENSG00000264028",267,0.546816479400749
"ENSG00000264029",244,0.479508196721311
"ENSG00000264030",264,0.515151515151515
"ENSG00000264031",187,0.422459893048128
"ENSG00000264032",68,0.426470588235294
"ENSG00000264036",258,0.542635658914729
"ENSG00000264037",67,0.582089552238806
"ENSG00000264040",331,0.43202416918429
"ENSG00000264041",294,0.527210884353742
"ENSG00000264044",1515,0.508910891089109
"ENSG00000264047",282,0.574468085106383
"ENSG00000264049",81,0.62962962962963
"ENSG00000264050",715,0.586013986013986
"ENSG00000264054",141,0.354609929078014
"ENSG00000264056",79,0.582278481012658
"ENSG00000264057",968,0.478305785123967
"ENSG00000264058",2502,0.459632294164668
"ENSG00000264060",71,0.647887323943662
"ENSG00000264061",288,0.388888888888889
"ENSG00000264063",61,0.786885245901639
"ENSG00000264066",895,0.516201117318436
"ENSG00000264067",641,0.485179407176287
"ENSG00000264069",100,0.64
"ENSG00000264070",1059,0.653446647780925
"ENSG00000264071",282,0.549645390070922
"ENSG00000264072",422,0.497630331753554
"ENSG00000264073",88,0.5
"ENSG00000264075",82,0.74390243902439
"ENSG00000264078",480,0.520833333333333
"ENSG00000264080",574,0.369337979094077
"ENSG00000264083",563,0.474245115452931
"ENSG00000264084",83,0.325301204819277
"ENSG00000264089",72,0.513888888888889
"ENSG00000264090",81,0.382716049382716
"ENSG00000264092",301,0.511627906976744
"ENSG00000264093",234,0.542735042735043
"ENSG00000264099",74,0.351351351351351
"ENSG00000264101",70,0.628571428571429
"ENSG00000264102",83,0.63855421686747
"ENSG00000264104",2484,0.458937198067633
"ENSG00000264105",93,0.354838709677419
"ENSG00000264107",492,0.652439024390244
"ENSG00000264108",211,0.507109004739337
"ENSG00000264110",96,0.427083333333333
"ENSG00000264112",5812,0.408981417756366
"ENSG00000264113",342,0.538011695906433
"ENSG00000264115",153,0.745098039215686
"ENSG00000264116",715,0.437762237762238
"ENSG00000264119",89,0.292134831460674
"ENSG00000264125",697,0.463414634146341
"ENSG00000264127",1100,0.432727272727273
"ENSG00000264128",302,0.536423841059603
"ENSG00000264131",189,0.338624338624339
"ENSG00000264136",80,0.575
"ENSG00000264138",417,0.501199040767386
"ENSG00000264139",74,0.5
"ENSG00000264141",58,0.637931034482759
"ENSG00000264145",675,0.61037037037037
"ENSG00000264148",166,0.439759036144578
"ENSG00000264149",417,0.405275779376499
"ENSG00000264150",429,0.398601398601399
"ENSG00000264151",2557,0.419241298396558
"ENSG00000264157",76,0.644736842105263
"ENSG00000264158",75,0.453333333333333
"ENSG00000264160",75,0.44
"ENSG00000264163",148,0.587837837837838
"ENSG00000264164",507,0.455621301775148
"ENSG00000264167",466,0.540772532188841
"ENSG00000264168",959,0.400417101147028
"ENSG00000264169",300,0.556666666666667
"ENSG00000264171",102,0.441176470588235
"ENSG00000264172",599,0.525876460767947
"ENSG00000264174",662,0.45619335347432
"ENSG00000264175",73,0.602739726027397
"ENSG00000264176",510,0.405882352941176
"ENSG00000264177",4955,0.614934409687185
"ENSG00000264179",520,0.544230769230769
"ENSG00000264186",427,0.517564402810304
"ENSG00000264187",1693,0.593620791494389
"ENSG00000264188",336,0.544642857142857
"ENSG00000264189",997,0.378134403209629
"ENSG00000264192",296,0.547297297297297
"ENSG00000264193",253,0.509881422924901
"ENSG00000264196",624,0.463141025641026
"ENSG00000264200",75,0.293333333333333
"ENSG00000264201",63,0.587301587301587
"ENSG00000264204",2062,0.530067895247333
"ENSG00000264207",1234,0.479740680713128
"ENSG00000264210",84,0.452380952380952
"ENSG00000264211",80,0.7625
"ENSG00000264212",922,0.360086767895879
"ENSG00000264215",1514,0.418758256274769
"ENSG00000264216",1647,0.580449301760777
"ENSG00000264217",330,0.433333333333333
"ENSG00000264226",82,0.5
"ENSG00000264229",127,0.456692913385827
"ENSG00000264230",7179,0.523331940381669
"ENSG00000264232",559,0.474060822898032
"ENSG00000264233",43,0.488372093023256
"ENSG00000264235",1063,0.454374412041392
"ENSG00000264236",658,0.562310030395137
"ENSG00000264240",283,0.392226148409894
"ENSG00000264242",627,0.548644338118022
"ENSG00000264243",816,0.537990196078431
"ENSG00000264245",304,0.559210526315789
"ENSG00000264246",208,0.447115384615385
"ENSG00000264247",3742,0.450828433992517
"ENSG00000264249",105,0.314285714285714
"ENSG00000264250",262,0.526717557251908
"ENSG00000264251",270,0.514814814814815
"ENSG00000264254",471,0.394904458598726
"ENSG00000264257",628,0.550955414012739
"ENSG00000264260",479,0.39874739039666
"ENSG00000264262",254,0.519685039370079
"ENSG00000264263",457,0.468271334792123
"ENSG00000264265",500,0.624
"ENSG00000264266",73,0.753424657534247
"ENSG00000264268",78,0.82051282051282
"ENSG00000264269",659,0.49165402124431
"ENSG00000264270",637,0.494505494505495
"ENSG00000264271",286,0.513986013986014
"ENSG00000264272",513,0.508771929824561
"ENSG00000264273",463,0.403887688984881
"ENSG00000264274",74,0.432432432432432
"ENSG00000264275",290,0.503448275862069
"ENSG00000264278",1295,0.518146718146718
"ENSG00000264279",80,0.6
"ENSG00000264281",78,0.5
"ENSG00000264289",292,0.356164383561644
"ENSG00000264290",465,0.516129032258065
"ENSG00000264292",81,0.604938271604938
"ENSG00000264293",293,0.546075085324232
"ENSG00000264294",80,0.5875
"ENSG00000264295",84,0.55952380952381
"ENSG00000264296",445,0.417977528089888
"ENSG00000264297",102,0.519607843137255
"ENSG00000264300",299,0.408026755852843
"ENSG00000264301",1336,0.494011976047904
"ENSG00000264304",562,0.530249110320285
"ENSG00000264309",80,0.3625
"ENSG00000264311",430,0.425581395348837
"ENSG00000264313",259,0.544401544401544
"ENSG00000264314",58,0.396551724137931
"ENSG00000264315",956,0.471757322175732
"ENSG00000264316",781,0.450704225352113
"ENSG00000264317",324,0.496913580246914
"ENSG00000264319",82,0.292682926829268
"ENSG00000264322",295,0.515254237288136
"ENSG00000264324",5059,0.535085985372603
"ENSG00000264330",120,0.475
"ENSG00000264334",788,0.544416243654822
"ENSG00000264339",464,0.379310344827586
"ENSG00000264340",331,0.441087613293051
"ENSG00000264341",73,0.63013698630137
"ENSG00000264342",100,0.38
"ENSG00000264343",6443,0.406642868229086
"ENSG00000264345",564,0.427304964539007
"ENSG00000264346",125,0.552
"ENSG00000264349",91,0.681318681318681
"ENSG00000264350",226,0.398230088495575
"ENSG00000264352",324,0.506172839506173
"ENSG00000264354",74,0.337837837837838
"ENSG00000264357",72,0.638888888888889
"ENSG00000264358",73,0.506849315068493
"ENSG00000264359",1012,0.620553359683794
"ENSG00000264364",6805,0.477296105804555
"ENSG00000264365",567,0.379188712522046
"ENSG00000264370",78,0.576923076923077
"ENSG00000264371",84,0.44047619047619
"ENSG00000264373",90,0.366666666666667
"ENSG00000264377",73,0.36986301369863
"ENSG00000264379",76,0.486842105263158
"ENSG00000264384",305,0.518032786885246
"ENSG00000264386",86,0.546511627906977
"ENSG00000264387",95,0.347368421052632
"ENSG00000264388",348,0.477011494252874
"ENSG00000264390",70,0.5
"ENSG00000264391",296,0.523648648648649
"ENSG00000264395",55,0.563636363636364
"ENSG00000264397",153,0.758169934640523
"ENSG00000264399",47,0.617021276595745
"ENSG00000264400",269,0.54275092936803
"ENSG00000264402",97,0.329896907216495
"ENSG00000264404",1217,0.47658175842235
"ENSG00000264405",102,0.333333333333333
"ENSG00000264406",96,0.3125
"ENSG00000264408",72,0.569444444444444
"ENSG00000264419",88,0.329545454545455
"ENSG00000264421",380,0.434210526315789
"ENSG00000264422",353,0.31728045325779
"ENSG00000264423",303,0.537953795379538
"ENSG00000264424",6016,0.485871010638298
"ENSG00000264425",83,0.44578313253012
"ENSG00000264426",80,0.6
"ENSG00000264429",84,0.678571428571429
"ENSG00000264431",1507,0.522893165228932
"ENSG00000264434",468,0.35042735042735
"ENSG00000264435",514,0.583657587548638
"ENSG00000264438",264,0.602272727272727
"ENSG00000264443",1445,0.453979238754325
"ENSG00000264444",512,0.48046875
"ENSG00000264448",949,0.524762908324552
"ENSG00000264449",847,0.388429752066116
"ENSG00000264451",701,0.467902995720399
"ENSG00000264452",76,0.644736842105263
"ENSG00000264456",1661,0.45153521974714
"ENSG00000264458",373,0.46916890080429
"ENSG00000264462",180,0.838888888888889
"ENSG00000264464",2190,0.468493150684932
"ENSG00000264468",70,0.457142857142857
"ENSG00000264470",77,0.38961038961039
"ENSG00000264472",559,0.329159212880143
"ENSG00000264474",75,0.706666666666667
"ENSG00000264475",607,0.453047775947282
"ENSG00000264477",76,0.592105263157895
"ENSG00000264480",77,0.467532467532468
"ENSG00000264482",71,0.380281690140845
"ENSG00000264483",94,0.702127659574468
"ENSG00000264484",299,0.511705685618729
"ENSG00000264486",776,0.501288659793814
"ENSG00000264488",265,0.486792452830189
"ENSG00000264490",1918,0.565172054223149
"ENSG00000264491",460,0.615217391304348
"ENSG00000264493",73,0.561643835616438
"ENSG00000264494",76,0.460526315789474
"ENSG00000264497",115,0.48695652173913
"ENSG00000264500",67,0.582089552238806
"ENSG00000264501",293,0.52901023890785
"ENSG00000264503",145,0.462068965517241
"ENSG00000264511",94,0.446808510638298
"ENSG00000264512",59,0.372881355932203
"ENSG00000264513",478,0.435146443514644
"ENSG00000264514",548,0.450729927007299
"ENSG00000264515",3126,0.525911708253359
"ENSG00000264519",288,0.53125
"ENSG00000264520",368,0.508152173913043
"ENSG00000264522",12177,0.457912457912458
"ENSG00000264525",80,0.4125
"ENSG00000264527",1235,0.562753036437247
"ENSG00000264529",652,0.398773006134969
"ENSG00000264530",260,0.557692307692308
"ENSG00000264534",57,0.508771929824561
"ENSG00000264536",80,0.45
"ENSG00000264538",3776,0.490201271186441
"ENSG00000264539",57,0.333333333333333
"ENSG00000264540",289,0.546712802768166
"ENSG00000264545",935,0.47807486631016
"ENSG00000264546",1707,0.423550087873462
"ENSG00000264548",2368,0.600506756756757
"ENSG00000264549",68,0.573529411764706
"ENSG00000264553",86,0.569767441860465
"ENSG00000264554",296,0.52027027027027
"ENSG00000264558",267,0.464419475655431
"ENSG00000264559",82,0.48780487804878
"ENSG00000264562",343,0.551020408163265
"ENSG00000264563",79,0.569620253164557
"ENSG00000264564",130,0.392307692307692
"ENSG00000264566",100,0.45
"ENSG00000264569",709,0.497884344146685
"ENSG00000264570",2975,0.500168067226891
"ENSG00000264571",78,0.512820512820513
"ENSG00000264572",88,0.568181818181818
"ENSG00000264573",301,0.528239202657807
"ENSG00000264574",63,0.571428571428571
"ENSG00000264575",1875,0.5456
"ENSG00000264577",899,0.469410456062291
"ENSG00000264578",729,0.578875171467764
"ENSG00000264580",87,0.344827586206897
"ENSG00000264582",296,0.530405405405405
"ENSG00000264583",73,0.589041095890411
"ENSG00000264585",66,0.863636363636364
"ENSG00000264587",986,0.44421906693712
"ENSG00000264589",4679,0.587946142338106
"ENSG00000264592",256,0.5703125
"ENSG00000264595",594,0.501683501683502
"ENSG00000264596",1613,0.432734035957843
"ENSG00000264598",427,0.430913348946136
"ENSG00000264603",74,0.567567567567568
"ENSG00000264607",68,0.485294117647059
"ENSG00000264608",458,0.375545851528384
"ENSG00000264610",69,0.594202898550725
"ENSG00000264613",300,0.53
"ENSG00000264614",63,0.317460317460317
"ENSG00000264615",281,0.533807829181495
"ENSG00000264616",72,0.472222222222222
"ENSG00000264617",538,0.58550185873606
"ENSG00000264618",300,0.56
"ENSG00000264621",65,0.461538461538462
"ENSG00000264622",469,0.539445628997868
"ENSG00000264623",81,0.345679012345679
"ENSG00000264630",2647,0.435209671326029
"ENSG00000264633",67,0.507462686567164
"ENSG00000264634",440,0.434090909090909
"ENSG00000264635",1605,0.438629283489097
"ENSG00000264638",74,0.459459459459459
"ENSG00000264643",307,0.498371335504886
"ENSG00000264644",1246,0.5553772070626
"ENSG00000264647",278,0.640287769784173
"ENSG00000264653",120,0.45
"ENSG00000264655",487,0.503080082135524
"ENSG00000264657",74,0.202702702702703
"ENSG00000264658",75,0.36
"ENSG00000264659",523,0.397705544933078
"ENSG00000264660",621,0.489533011272142
"ENSG00000264661",85,0.564705882352941
"ENSG00000264662",379,0.356200527704486
"ENSG00000264663",1044,0.560344827586207
"ENSG00000264666",425,0.623529411764706
"ENSG00000264668",2897,0.643424231964101
"ENSG00000264672",1575,0.500952380952381
"ENSG00000264673",686,0.440233236151603
"ENSG00000264675",85,0.623529411764706
"ENSG00000264676",262,0.583969465648855
"ENSG00000264678",90,0.366666666666667
"ENSG00000264684",78,0.487179487179487
"ENSG00000264685",898,0.472160356347439
"ENSG00000264689",262,0.343511450381679
"ENSG00000264693",661,0.57034795763994
"ENSG00000264695",459,0.483660130718954
"ENSG00000264697",154,0.558441558441558
"ENSG00000264698",72,0.472222222222222
"ENSG00000264699",496,0.461693548387097
"ENSG00000264701",531,0.502824858757062
"ENSG00000264703",72,0.472222222222222
"ENSG00000264705",2074,0.337029893924783
"ENSG00000264706",286,0.545454545454545
"ENSG00000264707",2044,0.38013698630137
"ENSG00000264712",92,0.380434782608696
"ENSG00000264714",3016,0.544098143236074
"ENSG00000264717",1956,0.564928425357873
"ENSG00000264720",78,0.461538461538462
"ENSG00000264722",65,0.507692307692308
"ENSG00000264725",76,0.434210526315789
"ENSG00000264727",2607,0.330264672036824
"ENSG00000264729",302,0.45364238410596
"ENSG00000264732",68,0.720588235294118
"ENSG00000264733",51,0.470588235294118
"ENSG00000264734",720,0.456944444444444
"ENSG00000264735",958,0.600208768267223
"ENSG00000264736",1990,0.403517587939698
"ENSG00000264737",87,0.367816091954023
"ENSG00000264739",2166,0.596029547553093
"ENSG00000264741",73,0.684931506849315
"ENSG00000264743",568,0.477112676056338
"ENSG00000264744",72,0.527777777777778
"ENSG00000264745",817,0.428396572827417
"ENSG00000264747",81,0.259259259259259
"ENSG00000264750",173,0.560693641618497
"ENSG00000264754",612,0.344771241830065
"ENSG00000264755",63,0.634920634920635
"ENSG00000264757",80,0.5625
"ENSG00000264760",61,0.688524590163934
"ENSG00000264763",85,0.458823529411765
"ENSG00000264764",78,0.487179487179487
"ENSG00000264765",771,0.377431906614786
"ENSG00000264767",287,0.494773519163763
"ENSG00000264769",563,0.644760213143872
"ENSG00000264772",4554,0.532498902064119
"ENSG00000264773",77,0.493506493506494
"ENSG00000264775",496,0.457661290322581
"ENSG00000264781",70,0.642857142857143
"ENSG00000264785",446,0.585201793721973
"ENSG00000264788",77,0.363636363636364
"ENSG00000264790",922,0.452277657266811
"ENSG00000264791",375,0.456
"ENSG00000264792",84,0.30952380952381
"ENSG00000264793",74,0.445945945945946
"ENSG00000264796",100,0.34
"ENSG00000264800",76,0.631578947368421
"ENSG00000264801",1617,0.418058132343847
"ENSG00000264802",120,0.566666666666667
"ENSG00000264803",81,0.54320987654321
"ENSG00000264808",762,0.52755905511811
"ENSG00000264809",275,0.512727272727273
"ENSG00000264810",100,0.51
"ENSG00000264811",334,0.514970059880239
"ENSG00000264812",680,0.505882352941176
"ENSG00000264813",4862,0.558000822706705
"ENSG00000264814",77,0.493506493506494
"ENSG00000264823",84,0.678571428571429
"ENSG00000264824",113,0.433628318584071
"ENSG00000264825",366,0.467213114754098
"ENSG00000264829",352,0.497159090909091
"ENSG00000264833",294,0.568027210884354
"ENSG00000264834",99,0.585858585858586
"ENSG00000264837",823,0.439854191980559
"ENSG00000264840",281,0.523131672597865
"ENSG00000264843",823,0.583232077764277
"ENSG00000264845",612,0.531045751633987
"ENSG00000264850",57,0.614035087719298
"ENSG00000264853",2790,0.414695340501792
"ENSG00000264857",85,0.411764705882353
"ENSG00000264859",2024,0.41403162055336
"ENSG00000264860",588,0.612244897959184
"ENSG00000264862",298,0.543624161073825
"ENSG00000264864",87,0.35632183908046
"ENSG00000264869",346,0.485549132947977
"ENSG00000264874",109,0.403669724770642
"ENSG00000264876",928,0.443965517241379
"ENSG00000264879",240,0.541666666666667
"ENSG00000264880",525,0.342857142857143
"ENSG00000264881",86,0.546511627906977
"ENSG00000264885",1833,0.460992907801418
"ENSG00000264892",205,0.585365853658537
"ENSG00000264895",2170,0.36405529953917
"ENSG00000264897",85,0.470588235294118
"ENSG00000264901",92,0.543478260869565
"ENSG00000264902",82,0.378048780487805
"ENSG00000264906",84,0.416666666666667
"ENSG00000264907",545,0.418348623853211
"ENSG00000264910",280,0.575
"ENSG00000264911",658,0.390577507598784
"ENSG00000264914",459,0.461873638344227
"ENSG00000264916",303,0.551155115511551
"ENSG00000264920",4286,0.488100793280448
"ENSG00000264922",55,0.527272727272727
"ENSG00000264924",507,0.457593688362919
"ENSG00000264926",78,0.525641025641026
"ENSG00000264930",316,0.367088607594937
"ENSG00000264931",82,0.670731707317073
"ENSG00000264932",563,0.341030195381883
"ENSG00000264933",257,0.575875486381323
"ENSG00000264934",99,0.595959595959596
"ENSG00000264937",240,0.391666666666667
"ENSG00000264940",581,0.549053356282272
"ENSG00000264941",78,0.461538461538462
"ENSG00000264943",1082,0.582255083179298
"ENSG00000264947",73,0.835616438356164
"ENSG00000264954",2926,0.576555023923445
"ENSG00000264956",2920,0.426027397260274
"ENSG00000264958",1229,0.536208299430431
"ENSG00000264961",76,0.657894736842105
"ENSG00000264963",343,0.513119533527697
"ENSG00000264964",466,0.564377682403433
"ENSG00000264966",85,0.388235294117647
"ENSG00000264968",965,0.45699481865285
"ENSG00000264970",1271,0.467348544453186
"ENSG00000264971",421,0.574821852731591
"ENSG00000264974",82,0.378048780487805
"ENSG00000264975",94,0.414893617021277
"ENSG00000264978",297,0.555555555555556
"ENSG00000264979",91,0.582417582417582
"ENSG00000264981",356,0.575842696629214
"ENSG00000264982",772,0.503886010362694
"ENSG00000264984",68,0.544117647058823
"ENSG00000264985",4695,0.529925452609159
"ENSG00000264986",88,0.522727272727273
"ENSG00000264990",1629,0.45426642111725
"ENSG00000264994",85,0.447058823529412
"ENSG00000264997",71,0.450704225352113
"ENSG00000264999",84,0.464285714285714
"ENSG00000265000",1811,0.484262838210933
"ENSG00000265003",81,0.654320987654321
"ENSG00000265005",74,0.405405405405405
"ENSG00000265007",85,0.541176470588235
"ENSG00000265008",473,0.556025369978858
"ENSG00000265010",321,0.392523364485981
"ENSG00000265014",85,0.6
"ENSG00000265015",467,0.582441113490364
"ENSG00000265018",2400,0.5075
"ENSG00000265019",294,0.414965986394558
"ENSG00000265028",74,0.72972972972973
"ENSG00000265031",102,0.57843137254902
"ENSG00000265033",294,0.534013605442177
"ENSG00000265038",730,0.438356164383562
"ENSG00000265041",942,0.537154989384289
"ENSG00000265043",3703,0.526600054010262
"ENSG00000265046",397,0.526448362720403
"ENSG00000265052",275,0.538181818181818
"ENSG00000265055",650,0.504615384615385
"ENSG00000265056",82,0.268292682926829
"ENSG00000265057",77,0.415584415584416
"ENSG00000265060",846,0.618203309692671
"ENSG00000265061",68,0.558823529411765
"ENSG00000265064",63,0.492063492063492
"ENSG00000265069",2295,0.512854030501089
"ENSG00000265073",754,0.537135278514589
"ENSG00000265075",95,0.578947368421053
"ENSG00000265078",305,0.550819672131148
"ENSG00000265083",90,0.577777777777778
"ENSG00000265089",74,0.689189189189189
"ENSG00000265091",977,0.457523029682702
"ENSG00000265092",83,0.457831325301205
"ENSG00000265093",296,0.5
"ENSG00000265094",281,0.409252669039146
"ENSG00000265095",449,0.576837416481069
"ENSG00000265096",966,0.513457556935818
"ENSG00000265097",1214,0.467051070840198
"ENSG00000265098",68,0.397058823529412
"ENSG00000265099",322,0.559006211180124
"ENSG00000265100",1310,0.578625954198473
"ENSG00000265101",523,0.590822179732314
"ENSG00000265102",109,0.357798165137615
"ENSG00000265107",3292,0.504556500607533
"ENSG00000265110",70,0.642857142857143
"ENSG00000265112",82,0.402439024390244
"ENSG00000265113",428,0.394859813084112
"ENSG00000265114",398,0.467336683417085
"ENSG00000265115",561,0.477718360071301
"ENSG00000265118",1242,0.400161030595813
"ENSG00000265121",597,0.463986599664992
"ENSG00000265123",288,0.541666666666667
"ENSG00000265125",1324,0.5
"ENSG00000265126",567,0.638447971781305
"ENSG00000265128",502,0.356573705179283
"ENSG00000265134",80,0.6625
"ENSG00000265135",77,0.363636363636364
"ENSG00000265136",456,0.425438596491228
"ENSG00000265137",77,0.480519480519481
"ENSG00000265139",271,0.380073800738007
"ENSG00000265140",66,0.560606060606061
"ENSG00000265141",299,0.548494983277592
"ENSG00000265142",4376,0.32426873857404
"ENSG00000265144",74,0.378378378378378
"ENSG00000265145",78,0.461538461538462
"ENSG00000265148",3601,0.55012496528742
"ENSG00000265154",96,0.541666666666667
"ENSG00000265158",2759,0.503443276549474
"ENSG00000265160",99,0.484848484848485
"ENSG00000265163",467,0.483940042826552
"ENSG00000265164",105,0.457142857142857
"ENSG00000265165",84,0.321428571428571
"ENSG00000265168",298,0.516778523489933
"ENSG00000265170",298,0.476510067114094
"ENSG00000265172",54,0.574074074074074
"ENSG00000265174",658,0.448328267477204
"ENSG00000265176",81,0.345679012345679
"ENSG00000265178",67,0.671641791044776
"ENSG00000265179",3902,0.514607893388006
"ENSG00000265180",79,0.354430379746835
"ENSG00000265181",87,0.827586206896552
"ENSG00000265182",1750,0.421714285714286
"ENSG00000265185",758,0.552770448548813
"ENSG00000265188",913,0.430449069003286
"ENSG00000265190",4955,0.51664984863774
"ENSG00000265193",83,0.373493975903614
"ENSG00000265194",3017,0.397746105402718
"ENSG00000265195",76,0.592105263157895
"ENSG00000265201",80,0.4625
"ENSG00000265203",4276,0.605706267539757
"ENSG00000265204",564,0.478723404255319
"ENSG00000265205",499,0.464929859719439
"ENSG00000265206",1625,0.635692307692308
"ENSG00000265210",63,0.571428571428571
"ENSG00000265213",74,0.364864864864865
"ENSG00000265214",80,0.6
"ENSG00000265215",84,0.619047619047619
"ENSG00000265217",852,0.477699530516432
"ENSG00000265218",1357,0.422991893883567
"ENSG00000265222",927,0.481121898597627
"ENSG00000265226",88,0.284090909090909
"ENSG00000265227",74,0.364864864864865
"ENSG00000265233",169,0.50887573964497
"ENSG00000265236",78,0.474358974358974
"ENSG00000265237",82,0.451219512195122
"ENSG00000265240",1297,0.471858134155744
"ENSG00000265241",5585,0.442614145031334
"ENSG00000265243",424,0.561320754716981
"ENSG00000265246",614,0.52442996742671
"ENSG00000265247",80,0.5625
"ENSG00000265251",67,0.522388059701492
"ENSG00000265252",75,0.613333333333333
"ENSG00000265253",67,0.537313432835821
"ENSG00000265254",493,0.574036511156187
"ENSG00000265257",1050,0.434285714285714
"ENSG00000265258",76,0.618421052631579
"ENSG00000265260",299,0.494983277591973
"ENSG00000265261",2747,0.456133964324718
"ENSG00000265262",358,0.569832402234637
"ENSG00000265263",1660,0.439759036144578
"ENSG00000265265",396,0.47979797979798
"ENSG00000265272",279,0.530465949820789
"ENSG00000265273",1441,0.50381679389313
"ENSG00000265279",941,0.617428267800213
"ENSG00000265281",104,0.461538461538462
"ENSG00000265282",552,0.503623188405797
"ENSG00000265284",58,0.448275862068966
"ENSG00000265287",1083,0.38781163434903
"ENSG00000265289",591,0.375634517766497
"ENSG00000265291",56,0.642857142857143
"ENSG00000265293",949,0.473129610115911
"ENSG00000265296",1997,0.634451677516274
"ENSG00000265298",892,0.524663677130045
"ENSG00000265301",82,0.365853658536585
"ENSG00000265303",557,0.409335727109515
"ENSG00000265304",60,0.55
"ENSG00000265306",84,0.928571428571429
"ENSG00000265313",726,0.432506887052342
"ENSG00000265315",281,0.526690391459075
"ENSG00000265316",578,0.413494809688581
"ENSG00000265319",270,0.540740740740741
"ENSG00000265321",83,0.457831325301205
"ENSG00000265322",75,0.333333333333333
"ENSG00000265327",300,0.536666666666667
"ENSG00000265328",84,0.333333333333333
"ENSG00000265331",115,0.443478260869565
"ENSG00000265333",75,0.546666666666667
"ENSG00000265334",638,0.391849529780564
"ENSG00000265337",475,0.536842105263158
"ENSG00000265340",945,0.408465608465608
"ENSG00000265342",372,0.481182795698925
"ENSG00000265345",113,0.398230088495575
"ENSG00000265347",65,0.676923076923077
"ENSG00000265349",212,0.518867924528302
"ENSG00000265352",1101,0.368755676657584
"ENSG00000265354",1222,0.481178396072013
"ENSG00000265355",78,0.384615384615385
"ENSG00000265356",1844,0.495661605206074
"ENSG00000265357",73,0.534246575342466
"ENSG00000265359",258,0.604651162790698
"ENSG00000265366",669,0.467862481315396
"ENSG00000265368",70,0.542857142857143
"ENSG00000265369",2598,0.412240184757506
"ENSG00000265370",80,0.6375
"ENSG00000265372",77,0.545454545454545
"ENSG00000265373",88,0.772727272727273
"ENSG00000265374",555,0.452252252252252
"ENSG00000265375",77,0.298701298701299
"ENSG00000265376",84,0.357142857142857
"ENSG00000265378",397,0.586901763224181
"ENSG00000265380",555,0.428828828828829
"ENSG00000265386",296,0.564189189189189
"ENSG00000265388",284,0.524647887323944
"ENSG00000265390",91,0.285714285714286
"ENSG00000265392",63,0.650793650793651
"ENSG00000265393",338,0.636094674556213
"ENSG00000265394",385,0.405194805194805
"ENSG00000265395",108,0.638888888888889
"ENSG00000265396",66,0.303030303030303
"ENSG00000265399",1771,0.492941840767928
"ENSG00000265400",718,0.437325905292479
"ENSG00000265401",461,0.546637744034707
"ENSG00000265402",472,0.38771186440678
"ENSG00000265407",72,0.513888888888889
"ENSG00000265408",317,0.545741324921136
"ENSG00000265411",281,0.526690391459075
"ENSG00000265413",2315,0.437149028077754
"ENSG00000265415",321,0.448598130841121
"ENSG00000265417",1105,0.409954751131222
